smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
CNC(=O)c1ccc(N2CCN(Cc3cc4cnn5c4c(c3F)NC(=O)C5C)CC2)c(C)n1,6.39,1,0.0,6.39,6.39,2024,2024,1,1,O=C1Cn2ncc3cc(CN4CCN(c5cccnc5)CC4)cc(c32)N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc4cnn5c4c(c3F)NC(=O)C5C)CC2)c(Cl)n1,6.75,1,0.0,6.75,6.75,2024,2024,1,1,O=C1Cn2ncc3cc(CN4CCN(c5cccnc5)CC4)cc(c32)N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc4cnn5c4c(c3F)NC(=O)C5C)CC2)c(F)n1,6.36,1,0.0,6.36,6.36,2024,2024,1,1,O=C1Cn2ncc3cc(CN4CCN(c5cccnc5)CC4)cc(c32)N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc4cnn5c4c(c3F)NC(=O)[C@H]5C)CC2)c(Cl)n1,6.38,1,0.0,6.38,6.38,2024,2024,1,1,O=C1Cn2ncc3cc(CN4CCN(c5cccnc5)CC4)cc(c32)N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc4ncnc5c4c(c3F)NC(=O)N5C)CC2)c(C)n1,5.96,1,0.0,5.96,5.96,2024,2024,1,1,O=C1Nc2cc(CN3CCN(c4cccnc4)CC3)cc3ncnc(c23)N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc4nn(C)c5c4c(c3F)NC(=O)N5C)CC2)c(F)n1,5.82,1,0.0,5.82,5.82,2024,2024,1,1,O=C1Nc2cc(CN3CCN(c4cccnc4)CC3)cc3n[nH]c(c23)N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3ccc4c5c(c(=O)[nH]c4c3)COCC5)CC2)cn1,8.4,1,0.0,8.4,8.4,2024,2024,1,1,O=c1[nH]c2cc(CN3CCN(c4cccnc4)CC3)ccc2c2c1COCC2,0.0
CNC(=O)c1ccc(N2CCN(Cc3ccc4cc(C)c(=O)[nH]c4c3F)CC2)c(F)n1,8.4,1,0.0,8.4,8.4,2024,2024,1,1,O=c1ccc2ccc(CN3CCN(c4cccnc4)CC3)cc2[nH]1,0.0
CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3)CC2)c(F)n1,8.1,1,0.0,8.1,8.1,2024,2024,1,1,O=c1cnc2ccc(CN3CCN(c4cccnc4)CC3)cc2[nH]1,0.0
CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3F)CC2)c(C)n1,8.15,1,0.0,8.15,8.15,2024,2024,1,1,O=c1cnc2ccc(CN3CCN(c4cccnc4)CC3)cc2[nH]1,0.0
CNC(=O)c1ccc(N2CCN(Cc3ccc4nc(C)c(=O)[nH]c4c3F)CC2)c(F)n1,6.06,1,0.0,6.06,6.06,2024,2024,1,1,O=c1cnc2ccc(CN3CCN(c4cccnc4)CC3)cc2[nH]1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cnc4cc(C)c(=O)[nH]c4c3)CC2)c(F)n1,9.49,1,0.0,9.49,9.49,2025,2025,1,1,O=c1ccc2ncc(CN3CCN(c4cccnc4)CC3)cc2[nH]1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cnc4cc(C5CC5)c(=O)[nH]c4c3)CC2)c(F)n1,9.29,1,0.0,9.29,9.29,2025,2025,1,1,O=c1[nH]c2cc(CN3CCN(c4cccnc4)CC3)cnc2cc1C1CC1,0.0
CNC(=S)N/N=C/c1ccc(-c2nc3c(oc4ccccc43)c(=O)[nH]2)cc1,7.58,1,0.0,7.58,7.58,2025,2025,1,1,O=c1[nH]c(-c2ccccc2)nc2c1oc1ccccc12,0.0
COC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,8.7,1,0.0,8.7,8.7,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCCCC1,0.0
COC[C@H](NC(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C(=O)N[C@@H](CC(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1,6.61,1,0.0,6.61,6.61,2024,2024,1,1,O=C(CNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)NCB1OC2CC3CC(C3)C2O1,0.0
COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)cc(Br)c1OC(=O)C(C)(C)C,7.48,1,0.0,7.48,7.48,2024,2024,1,1,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.0
COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)cc(Br)c1OS(=O)(=O)c1c(C)cc(C)cc1C,7.47,1,0.0,7.47,7.47,2024,2024,1,1,O=S(=O)(Oc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1,0.0
COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)cc(Br)c1OS(=O)(=O)c1ccccc1C,7.91,1,0.0,7.91,7.91,2024,2024,1,1,O=S(=O)(Oc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1,0.0
COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2cc(C(=O)N(C)C)n(C3CCCC3)c2n1,6.48,1,0.0,6.48,6.48,2025,2025,1,1,c1ccc2[nH]c(-c3ccc(Nc4ncc5ccn(C6CCCC6)c5n4)cc3)nc2c1,0.0
COc1cc(/C=N/NC(N)=S)c(Br)c(Br)c1OC,7.37,1,0.0,7.37,7.37,2024,2024,1,1,c1ccccc1,0.0
COc1cc(F)ccc1-c1cc(NC(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)ncc1F,7.7,1,0.0,7.7,7.7,2025,2025,1,1,O=C(Nc1cc(-c2ccccc2)ccn1)N1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.0
COc1cc(F)ccc1-c1cc(NC(=O)NC2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)ncc1Cl,7.24,1,0.0,7.24,7.24,2025,2025,1,1,O=C(Nc1cc(-c2ccccc2)ccn1)NC1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.0
COc1cc(F)ccc1-c1cc(NC(=O)[C@H]2CC[C@@H](NC(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)ncc1F,7.18,1,0.0,7.18,7.18,2025,2025,1,1,O=C(NC1CCC(C(=O)Nc2cc(-c3ccccc3)ccn2)CC1)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0.0
COc1cc(F)ccc1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1F,7.37,1,0.0,7.37,7.37,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1cc(F)ccc1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncn1,7.5,1,0.0,7.5,7.5,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
COc1cc(F)ccc1-c1cc(Nc2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1Cl,8.0,1,0.0,8.0,8.0,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1cc(F)ccc1-c1cc(Nc2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1F,7.92,1,0.0,7.92,7.92,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1cc(F)ccc1-c1cc(Nc2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncn1,8.1,1,0.0,8.1,8.1,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
COc1cc(F)ccc1-c1cc(Nc2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ncn2)ncc1F,5.86,1,0.0,5.86,5.86,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2cc(Nc3cc(-c4ccccc4)ccn3)ncn2)CC1,0.0
COc1cc(F)ccc1-c1cc(Nc2ccc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)cn2)ncc1F,7.08,1,0.0,7.08,7.08,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc(Nc3cc(-c4ccccc4)ccn3)nc2)CC1,0.0
COc1cc(F)ccc1-c1cc(Nc2ccc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)cn2)ncn1,7.41,1,0.0,7.41,7.41,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc(Nc3cc(-c4ccccc4)ncn3)nc2)CC1,0.0
COc1cc(F)ccc1-c1nc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1F,7.04,1,0.0,7.04,7.04,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3nccc(-c4ccccc4)n3)c2)CC1,0.0
COc1cc(F)ccc1-c1nc(Nc2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1F,6.35,1,0.0,6.35,6.35,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccnc(Nc3nccc(-c4ccccc4)n3)c2)CC1,0.0
COc1cc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)ccc1-c1nc2c(C(N)=O)cccc2[nH]1,6.14,1,0.0,6.14,6.14,2025,2025,1,1,c1ccc2[nH]c(-c3ccc(Nc4ncc5ccn(C6CCCC6)c5n4)cc3)nc2c1,0.0
COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)cc1,5.72,1,0.0,5.72,5.72,2024,2024,1,1,O=C(C=Cc1ccccc1)c1ccccc1,0.0
COc1ccc(-c2cc(Nc3cc(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)ccn3)ncc2F)c(OC)c1,7.52,1,0.0,7.52,7.52,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1ccc(-c2cc(Nc3cc(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)ccn3)ncn2)c(OC)c1,8.0,1,0.0,8.0,8.0,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
COc1ccc(/C=C2\CC3(CC4C2=NN(C(N)=S)C4c2ccc(OC)cc2)OCCO3)cc1,9.0,1,0.0,9.0,9.0,2024,2024,1,1,C(=C1CC2(CC3C1=NNC3c1ccccc1)OCCO2)c1ccccc1,0.0
COc1ccc(/C=C2\CC3(CC4C2OC(=O)C(C(C)=O)C4c2ccc(OC)cc2)OCCO3)cc1,9.0,1,0.0,9.0,9.0,2024,2024,1,1,O=C1CC(c2ccccc2)C2CC3(CC(=Cc4ccccc4)C2O1)OCCO3,0.0
COc1ccc(F)cc1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1F,7.32,1,0.0,7.32,7.32,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1ccc(F)cc1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncn1,7.77,1,0.0,7.77,7.77,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
COc1ccc(OC)c(-c2cc(Nc3cc(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)ccn3)ncn2)c1,7.85,1,0.0,7.85,7.85,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
COc1cccc(-c2cc(Nc3cc(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)ccn3)ncc2F)c1,6.98,1,0.0,6.98,6.98,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1cccc(-c2cc(Nc3cc(CN4CCN(C(=O)c5cc(Cc6n[nH]c(=O)c7ccccc67)ccc5F)CC4)ccn3)ncn2)c1,8.0,1,0.0,8.0,8.0,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
COc1cccc(F)c1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1F,7.8,1,0.0,7.8,7.8,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1cccc(F)c1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncn1,7.89,1,0.0,7.89,7.89,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
COc1ccccc1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncc1F,6.91,1,0.0,6.91,6.91,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ccn3)c2)CC1,0.0
COc1ccccc1-c1cc(Nc2cc(CN3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)ccn2)ncn1,8.4,1,0.0,8.4,8.4,2025,2025,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(Cc2ccnc(Nc3cc(-c4ccccc4)ncn3)c2)CC1,0.0
CSCC[C@H](NC(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C(=O)N[C@@H](CC(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1,6.99,1,0.0,6.99,6.99,2024,2024,1,1,O=C(CNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)NCB1OC2CC3CC(C3)C2O1,0.0
Cc1c(Cc2ccc(F)c(C(=O)NCC(=O)N[C@@H](CC(C)C)B3O[C@@H]4C[C@@H]5C[C@@H](C5(C)C)[C@]4(C)O3)c2)n[nH]c(=O)c1C,6.76,1,0.0,6.76,6.76,2024,2024,1,1,O=C(CNC(=O)c1cccc(Cc2ccc(=O)[nH]n2)c1)NCB1OC2CC3CC(C3)C2O1,0.0
Cc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2cc(C(=O)N(C)C)n(C3CCCC3)c2n1,6.22,1,0.0,6.22,6.22,2025,2025,1,1,c1ccc2[nH]c(-c3ccc(Nc4ncc5ccn(C6CCCC6)c5n4)cc3)nc2c1,0.0
Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3F)CC2C)o1,8.24,1,0.0,8.24,8.24,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2ccco2)CC1,0.0
Cc1ccc(Nc2ncc3cc(C(=O)N(C)C)n(C4CCCC4)c3n2)cc1-c1nc2c(C(N)=O)cccc2[nH]1,7.19,1,0.0,7.19,7.19,2025,2025,1,1,c1cc(Nc2ncc3ccn(C4CCCC4)c3n2)cc(-c2nc3ccccc3[nH]2)c1,0.0
Cc1ccc(S(=O)(=O)N2C[C@@H]3CCCN4CCC[C@@H]([C@H]34)[C@H]2CCCc2nc3cc(Br)ccc3n2S(=O)(=O)c2ccc(C)cc2)cc1,5.85,1,0.0,5.85,5.85,2024,2024,1,1,O=S(=O)(c1ccccc1)N1CC2CCCN3CCCC(C23)C1CCCc1nc2ccccc2n1S(=O)(=O)c1ccccc1,0.0
Cc1ccc(S(=O)(=O)N2C[C@@H]3CCCN4CCC[C@@H]([C@H]34)[C@H]2CCCc2nc3ccc(Br)cc3n2S(=O)(=O)c2ccc(C)cc2)cc1,5.38,1,0.0,5.38,5.38,2024,2024,1,1,O=S(=O)(c1ccccc1)N1CC2CCCN3CCCC(C23)C1CCCc1nc2ccccc2n1S(=O)(=O)c1ccccc1,0.0
Cc1ccoc1C(=O)N1CCN(C(=O)c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2F)CC1C,8.29,1,0.0,8.29,8.29,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2ccco2)CC1,0.0
Cc1nc2c(F)cc(CN3CCN(c4ccc(C(=O)NC5CC5)nc4F)CC3)cc2[nH]c1=O,8.3,1,0.0,8.3,8.3,2024,2024,1,1,O=C(NC1CC1)c1ccc(N2CCN(Cc3ccc4ncc(=O)[nH]c4c3)CC2)cn1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(N5CCC(NC(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)C5)ccc34)n2)cn1,7.04,1,0.0,7.04,7.04,2024,2024,1,1,O=C(NC1CCN(c2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)C1)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(N5CCC(NC(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)CC5)ccc34)n2)cn1,7.38,1,0.0,7.38,7.38,2024,2024,1,1,O=C(NC1CCN(c2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)CC1)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(N5CCN(C(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)CC5)ccc34)n2)cn1,9.92,1,0.0,9.92,9.92,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)CC1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(NC5CCN(C(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)C5)ccc34)n2)cn1,8.24,1,0.0,8.24,8.24,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCC(Nc2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)C1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(NC5CCN(C(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)CC5)ccc34)n2)cn1,8.33,1,0.0,8.33,8.33,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCC(Nc2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)CC1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(NCCN5CCN(C(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)CC5)ccc34)n2)cn1,7.49,1,0.0,7.49,7.49,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(CCNc2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)CC1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OC5CCN(C(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)CC5)ccc34)n2)cn1,8.68,1,0.0,8.68,8.68,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCC(Oc2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)CC1,0.0
Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCN5CCN(C(=O)c6cc(Cc7n[nH]c(=O)c8ccccc78)ccc6F)CC5)ccc34)n2)cn1,8.43,1,0.0,8.43,8.43,2024,2024,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(CCOc2ccc3c(OCCn4nc(-c5cn[nH]c5)ccc4=O)ccnc3c2)CC1,0.0
Cn1cccc1C(=O)N1CCN(C(=O)c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1,7.34,1,0.0,7.34,7.34,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2ccc[nH]2)CC1,0.0
Cn1cncc1C(=O)N1CCN(C(=O)c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1,7.07,1,0.0,7.07,7.07,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2cnc[nH]2)CC1,0.0
N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)cc1,9.0,1,0.0,9.0,9.0,2025,2025,1,1,O=c1[nH]c(C2=CC(N3CCN(c4ccccc4)CC3)CC2)cc2ncccc12,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)N4CCN(C(=O)c5ccccn5)CC4)cc3)nc12,7.3,1,0.0,7.3,7.3,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2ccccn2)CC1,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)c(F)c3)nc12,7.49,1,0.0,7.49,7.49,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2ccco2)CC1,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)cc3)nc12,7.27,1,0.0,7.27,7.27,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2ccco2)CC1,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)N4CCN(C(=O)c5csc(Br)n5)CC4)cc3)nc12,8.34,1,0.0,8.34,8.34,2024,2024,1,1,O=C(c1ccc(-c2nc3ccccc3[nH]2)cc1)N1CCN(C(=O)c2cscn2)CC1,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)NC4CCN(c5ccc(Br)o5)C4)c(F)c3)nc12,8.26,1,0.0,8.26,8.26,2024,2024,1,1,O=C(NC1CCN(c2ccco2)C1)c1ccc(-c2nc3ccccc3[nH]2)cc1,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)NC4CCN(c5ccc(Cl)o5)C4)c(F)c3)nc12,8.36,1,0.0,8.36,8.36,2024,2024,1,1,O=C(NC1CCN(c2ccco2)C1)c1ccc(-c2nc3ccccc3[nH]2)cc1,0.0
NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)NC4CCN(c5ccco5)C4)c(F)c3)nc12,8.05,1,0.0,8.05,8.05,2024,2024,1,1,O=C(NC1CCN(c2ccco2)C1)c1ccc(-c2nc3ccccc3[nH]2)cc1,0.0
NC(=O)c1cccc2[nH]c(CCCCCCOc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nc12,7.03,1,0.0,7.03,7.03,2025,2025,1,1,O=c1cc(-c2ccccc2)oc2cc(OCCCCCCc3nc4ccccc4[nH]3)ccc12,0.0
O=C(/C=C/c1cccnc1)NCCCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,9.0,1,0.0,9.0,9.0,2025,2025,1,1,O=C(C=Cc1cccnc1)NCCCCCCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.0
O=C(/C=C/c1cccnc1)NCCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,8.8,1,0.0,8.8,8.8,2025,2025,1,1,O=C(C=Cc1cccnc1)NCCCCCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.0
O=C(/C=C/c1cccnc1)NCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,9.05,1,0.0,9.05,9.05,2025,2025,1,1,O=C(C=Cc1cccnc1)NCCCCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.0
O=C(/C=C/c1cccnc1)NCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,9.22,1,0.0,9.22,9.22,2025,2025,1,1,O=C(C=Cc1cccnc1)NCCCN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.0
O=C(CCC[C@@H]1[C@H]2CCCN3CCC[C@@H](CN1C(=O)OCC1c4ccccc4-c4ccccc41)[C@@H]23)Nc1nc2ccccc2[nH]1,5.59,1,0.0,5.59,5.59,2024,2024,1,1,O=C(CCCC1C2CCCN3CCCC(CN1C(=O)OCC1c4ccccc4-c4ccccc41)C23)Nc1nc2ccccc2[nH]1,0.0
O=C(Cn1c(=S)n(-c2ccccc2)c(=O)c2ccccc21)Nc1ccc2c(c1)C(=O)c1ccccc1C2,6.77,1,0.0,6.77,6.77,2024,2024,1,1,O=C(Cn1c(=S)n(-c2ccccc2)c(=O)c2ccccc21)Nc1ccc2c(c1)C(=O)c1ccccc1C2,0.0
