smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
CNC(=O)N1CCn2c(C3CC(F)(F)C3)nc(-c3cccc4cc(-c5cn(C)nc5C)ncc34)c2C1,4.87,1,0.0,4.87,4.87,2021,2021,1,1,c1cc(-c2nc(C3CCC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CC(F)(F)C3)nc(-c3cccc4cc(C5CCOCC5)ncc34)c2C1,4.74,1,0.0,4.74,4.74,2021,2021,1,1,c1cc(-c2nc(C3CCC3)n3c2CNCC3)c2cnc(C3CCOCC3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CC(F)(F)C3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)(F)F)cc34)c2C1,4.6,1,0.0,4.6,4.6,2021,2021,1,1,c1cc(-c2nc(C3CCC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3(F)F)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)c2C1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3c(F)ccc4cc(-c5cn(C)nc5C)ncc34)c2C1,4.77,1,0.0,4.77,4.77,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3c(F)ccc4cc(-c5cnc(C)s5)ncc34)c2C1,5.15,1,0.0,5.15,5.15,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2cnc(-c3cncs3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3c(F)ccc4nc(-c5cnc(C)s5)c(C#N)cc34)c2C1,5.1,1,0.0,5.1,5.1,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cncs3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3c[nH]c4cc(-c5cnn(C)c5)ncc34)c2C1,4.7,1,0.0,4.7,4.7,2021,2021,1,1,c1n[nH]cc1-c1cc2[nH]cc(-c3nc(C4CC4)n4c3CNCC4)c2cn1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2C1,5.12,1,0.0,5.12,5.12,2021,2021,1,1,c1cc2[nH]nc(-c3cn[nH]c3)c2cc1-c1nc(C2CC2)n2c1CNCC2,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4cc(-c5cn(C)nc5C)ncc34)c2C1,4.99,1,0.0,4.99,4.99,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4cc(-c5cnc(C)s5)ncc34)c2C1,5.41,1,0.0,5.41,5.41,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2cnc(-c3cncs3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4cc(-c5cnn(C)c5)ncc34)c2C1,5.130000000000001,2,0.08485281374238547,5.07,5.19,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.1200000000000001
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4nc(-c5cn(C)nc5C)c(C#N)cc34)c2C1,5.02,1,0.0,5.02,5.02,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4nc(-c5cn(C)nc5C)c(C(F)(F)F)cc34)c2C1,4.61,1,0.0,4.61,4.61,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)(F)F)cc34)c2C1,4.87,1,0.0,4.87,4.87,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)c2C1,4.76,1,0.0,4.76,4.76,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4nc(-c5cnn(C)c5)ncc34)c2C1,4.84,1,0.0,4.84,4.84,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cccc4nc(N5CCOCC5)c(C#N)cc34)c2C1,5.04,1,0.0,5.04,5.04,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(N3CCOCC3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3ccnc4cc(-c5cnn(C)c5)c(OC(F)(F)F)cc34)c2C1,5.05,1,0.0,5.05,5.05,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)cc2n1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3ccnc4nc(-c5cnn(C)c5)c(C(F)F)cc34)c2C1,5.01,1,0.0,5.01,5.01,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2n1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3cncc4cc(-c5cnn(C)c5)c(C(F)F)cc34)c2C1,5.32,1,0.0,5.32,5.32,2021,2021,1,1,c1cc2c(-c3nc(C4CC4)n4c3CNCC4)cncc2cc1-c1cn[nH]c1,0.0
CNC(=O)N1CCn2c(C3CC3)nc(-c3csc4cc(-c5cnn(C)c5)ncc34)c2C1,4.83,1,0.0,4.83,4.83,2021,2021,1,1,c1n[nH]cc1-c1cc2scc(-c3nc(C4CC4)n4c3CNCC4)c2cn1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)C3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)c2C1,4.86,1,0.0,4.86,4.86,2021,2021,1,1,c1cc(-c2nc(C3CCCC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3c(F)ccc4cc(-c5cn(C)nc5C)ncc34)c2C1,4.98,1,0.0,4.98,4.98,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3c(F)ccc4cc(-c5cnc(C)s5)ncc34)c2C1,5.48,1,0.0,5.48,5.48,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2cnc(-c3cncs3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3c(F)ccc4cc(-c5cnn(C)c5)ncc34)c2C1,4.95,1,0.0,4.95,4.95,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3c(F)ccc4cc(C5CCOCC5)ncc34)c2C1,4.99,1,0.0,4.99,4.99,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2cnc(C3CCOCC3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3cccc4cc(-c5ccn(C)n5)ncc34)c2C1,4.92,1,0.0,4.92,4.92,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2cnc(-c3cc[nH]n3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3cccc4cc(-c5cn(C)nc5C)ncc34)c2C1,4.92,1,0.0,4.92,4.92,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3cccc4cc(C5CCOCC5)ncc34)c2C1,4.92,1,0.0,4.92,4.92,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2cnc(C3CCOCC3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C#N)cc34)c2C1,4.75,1,0.0,4.75,4.75,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)(F)F)cc34)c2C1,4.87,1,0.0,4.87,4.87,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CCC(F)(F)CC3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)F)cc34)c2C1,4.72,1,0.0,4.72,4.72,2021,2021,1,1,c1cc(-c2nc(C3CCCCC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CCOC3)nc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2C1,5.09,1,0.0,5.09,5.09,2021,2021,1,1,c1cc2[nH]nc(-c3cn[nH]c3)c2cc1-c1nc(C2CCOC2)n2c1CNCC2,0.0
CNC(=O)N1CCn2c(C3CCOCC3)nc(-c3c(F)ccc4cc(-c5cnc(C)s5)ncc34)c2C1,5.3149999999999995,2,0.2050609665440991,5.17,5.46,2021,2021,1,1,c1cc(-c2nc(C3CCOCC3)n3c2CNCC3)c2cnc(-c3cncs3)cc2c1,0.29000000000000004
CNC(=O)N1CCn2c(C3CCOCC3)nc(-c3c(F)ccc4cc(C5CCOCC5)ncc34)c2C1,4.71,1,0.0,4.71,4.71,2021,2021,1,1,c1cc(-c2nc(C3CCOCC3)n3c2CNCC3)c2cnc(C3CCOCC3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCOCC3)nc(-c3cccc4cc(-c5cn(C)nc5C)ncc34)c2C1,4.91,1,0.0,4.91,4.91,2021,2021,1,1,c1cc(-c2nc(C3CCOCC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCOCC3)nc(-c3cccc4cc(-c5cnn(C)c5)ncc34)c2C1,4.95,1,0.0,4.95,4.95,2021,2021,1,1,c1cc(-c2nc(C3CCOCC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCOCC3)nc(-c3cccc4cc(N5CCOCC5)ncc34)c2C1,4.63,1,0.0,4.63,4.63,2021,2021,1,1,c1cc(-c2nc(C3CCOCC3)n3c2CNCC3)c2cnc(N3CCOCC3)cc2c1,0.0
CNC(=O)N1CCn2c(C3CCOCC3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C#N)cc34)c2C1,4.64,1,0.0,4.64,4.64,2021,2021,1,1,c1cc(-c2nc(C3CCOCC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CCOCC3)nc(-c3cccc4nc(-c5cnn(C)c5)c(C(F)(F)F)cc34)c2C1,4.86,1,0.0,4.86,4.86,2021,2021,1,1,c1cc(-c2nc(C3CCOCC3)n3c2CNCC3)c2ccc(-c3cn[nH]c3)nc2c1,0.0
CNC(=O)N1CCn2c(C3CCS(=O)(=O)CC3)nc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2C1,4.66,1,0.0,4.66,4.66,2021,2021,1,1,O=S1(=O)CCC(c2nc(-c3ccc4[nH]nc(-c5cn[nH]c5)c4c3)c3n2CCNC3)CC1,0.0
CNC(=O)N1Cc2c(-c3cccc4cc(-c5cnn(C)c5)ncc34)nc(C3CC3)n2C(C)C1,4.77,1,0.0,4.77,4.77,2021,2021,1,1,c1cc(-c2nc(C3CC3)n3c2CNCC3)c2cnc(-c3cn[nH]c3)cc2c1,0.0
CNC(=O)Nc1cccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)c1,6.1,2,0.2121320343559638,5.95,6.25,2016,2016,1,2,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)csc12,0.2999999999999998
CNC(=O)Nc1cn(C)c2c1C(=O)N(c1cc(C)c3nnn(C)c3c1)C2c1ccc(Cl)cc1,7.47,1,0.0,7.47,7.47,2017,2017,1,1,O=C1c2cc[nH]c2C(c2ccccc2)N1c1ccc2nn[nH]c2c1,0.0
CNC(=O)c1c[nH]c2c(C(C)C)nc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,5.64,1,0.0,5.64,5.64,2017,2017,1,1,c1cc2cc(N3CCCc4cc(-c5cn[nH]c5)ccc43)ncc2[nH]1,0.0
CNC(=O)c1c[nH]c2ccc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,4.92,1,0.0,4.92,4.92,2017,2017,1,1,c1cc2cc(N3CCCc4cc(-c5cn[nH]c5)ccc43)ccc2[nH]1,0.0
CNC(=O)c1c[nH]c2cnc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,5.41,1,0.0,5.41,5.41,2017,2017,1,1,c1cc2cc(N3CCCc4cc(-c5cn[nH]c5)ccc43)ncc2[nH]1,0.0
CNC(=O)c1cc(C(=O)NC(C)C)cn(Cc2ccccc2)c1=O,5.0,1,0.0,5.0,5.0,2020,2020,1,1,O=c1ccccn1Cc1ccccc1,0.0
CNC(=O)c1cc(C(=O)NC)c(=O)n(Cc2ccccc2)c1,5.1,1,0.0,5.1,5.1,2020,2020,1,1,O=c1ccccn1Cc1ccccc1,0.0
CNC(=O)c1cc(C(=O)NC)c2c(c1)[C@H](c1ccccc1)CO2,5.2,1,0.0,5.2,5.2,2021,2021,1,1,c1ccc(C2COc3ccccc32)cc1,0.0
CNC(=O)c1cc(C(=O)NC)c2c(c1)[C@](C)(c1ccccc1)CO2,5.3,1,0.0,5.3,5.3,2021,2021,1,1,c1ccc(C2COc3ccccc32)cc1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@@]2(C)c1ccccc1,4.5,1,0.0,4.5,4.5,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@H]2c1ccc(F)cc1,4.7,1,0.0,4.7,4.7,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@H]2c1cccc(F)c1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@H]2c1cccc(OC)c1,4.7,1,0.0,4.7,4.7,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@H]2c1cccc2[nH]ccc12,5.0,1,0.0,5.0,5.0,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1cccc3[nH]ccc13)CO2,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cc2c1OC[C@H]2c1ccccc1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCCC2)c1=O,5.0,1,0.0,5.0,5.0,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(CC2CCCCC2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCCO2)c1=O,4.5,1,0.0,4.5,4.5,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(CC2CCCCO2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCCOC2)c1=O,4.4,1,0.0,4.4,4.4,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(CC2CCCOC2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(CC2CCOCC2)c1=O,4.6,1,0.0,4.6,4.6,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(CC2CCOCC2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(C)cc2)c1=O,5.0,1,0.0,5.0,5.0,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(F)cc2)c1=O,5.0,1,0.0,5.0,5.0,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(OC)cc2)c1=O,4.7,1,0.0,4.7,4.7,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc3nc[nH]c3c2)c1=O,4.4,1,0.0,4.4,4.4,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccc3nc[nH]c3c2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C#N)c2)c1=O,4.4,1,0.0,4.4,4.4,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C)c2)c1=O,4.8,1,0.0,4.8,4.8,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(CCN3CCOCC3)c2)c1=O,4.1,1,0.0,4.1,4.1,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc(CCN3CCOCC3)c2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(F)c2)c1=O,4.7,1,0.0,4.7,4.7,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(OC)c2)c1=O,4.4,1,0.0,4.4,4.4,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc([C@@H](C)O)c2)c1=O,4.1,1,0.0,4.1,4.1,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3[nH]c(C)nc23)c1=O,4.4,1,0.0,4.4,4.4,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3[nH]cnc23)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3[nH]ccc23)c1=O,4.7,1,0.0,4.7,4.7,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3[nH]ccc23)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3[nH]ncc23)c1=O,4.5,1,0.0,4.5,4.5,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3[nH]ncc23)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3c2CCN3)c1=O,4.6,1,0.0,4.6,4.6,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3c2CCN3)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cc[nH]c23)c1=O,4.6,1,0.0,4.6,4.6,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3cc[nH]c23)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3occc23)c1=O,4.4,1,0.0,4.4,4.4,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3occc23)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,4.8,1,0.0,4.8,4.8,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2F)c1=O,4.8,1,0.0,4.8,4.8,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,4.9,1,0.0,4.9,4.9,2020,2020,1,1,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CCC2)cn(Cc2cccc(NC)c2)c1=O,4.6,1,0.0,4.6,4.6,2020,2020,1,1,O=C(NC1CCC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CCC2)cn(Cc2ccccc2)c1=O,4.7,1,0.0,4.7,4.7,2020,2020,1,1,O=C(NC1CCC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NC2CCOCC2)cn(Cc2ccccc2)c1=O,4.9,1,0.0,4.9,4.9,2020,2020,1,1,O=C(NC1CCOCC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,4.5,1,0.0,4.5,4.5,2020,2020,1,1,O=c1ccccn1Cc1ccccc1,0.0
CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,4.6,1,0.0,4.6,4.6,2020,2020,1,1,O=C(NCCC1CCOCC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NCCCC2CCCNC2)cn(Cc2ccccc2)c1=O,5.2,1,0.0,5.2,5.2,2020,2020,1,1,O=C(NCCCC1CCCNC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NCCCC2CNCCO2)cn(Cc2ccccc2)c1=O,5.1,1,0.0,5.1,5.1,2020,2020,1,1,O=C(NCCCC1CNCCO1)c1ccc(=O)n(Cc2ccccc2)c1,0.0
CNC(=O)c1cc(C(=O)NCCC[C@H]2OC[C@H](N)CO2)cc2c1OC[C@H]2c1ccccc1,5.0,1,0.0,5.0,5.0,2021,2021,1,1,O=C(NCCCC1OCCCO1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)NCCO)cn(Cc2ccccc2)c1=O,4.7,1,0.0,4.7,4.7,2020,2020,1,1,O=c1ccccn1Cc1ccccc1,0.0
CNC(=O)c1cc(C(=O)NCCOC)cn(Cc2ccccc2)c1=O,5.1,1,0.0,5.1,5.1,2020,2020,1,1,O=c1ccccn1Cc1ccccc1,0.0
CNC(=O)c1cc(C(=O)NCCc2cnn(C)c2)cc2c1OC[C@H]2c1cccc2[nH]ccc12,4.7,1,0.0,4.7,4.7,2021,2021,1,1,O=C(NCCc1cn[nH]c1)c1ccc2c(c1)C(c1cccc3[nH]ccc13)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@@H]2C[C@H]2C)cc2c1O[C@H](CF)[C@H]2c1ccccc1,5.0,1,0.0,5.0,5.0,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2C[C@@H]2C)cc2c1OC[C@@]2(C)c1ccccc1,4.7,1,0.0,4.7,4.7,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2C[C@@H]2C)cc2c1OC[C@@]2(CO)c1ccccc1,4.6,1,0.0,4.6,4.6,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2C[C@@H]2C)cc2c1OC[C@H]2c1ccccc1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,O=C(NC1CC1)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@@]2(C)c1ccccc1,4.7,1,0.0,4.7,4.7,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@@]2(CO)c1ccccc1,4.7,1,0.0,4.7,4.7,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2C1CCOCC1,4.7,1,0.0,4.7,4.7,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(C1CCOCC1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2c1ccc(F)cc1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2c1cccc(OC)c1,4.6,1,0.0,4.6,4.6,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2c1cccc2[nH]ccc12,5.3,1,0.0,5.3,5.3,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1cccc3[nH]ccc13)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2c1ccccc1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2c1ccccc1C,4.9,1,0.0,4.9,4.9,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1ccccc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2c1cccnc1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1cccnc1)CO2,0.0
CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3COC[C@@H]32)cc2c1OC[C@H]2c1ccncc1,4.8,1,0.0,4.8,4.8,2021,2021,1,1,O=C(NC1C2COCC21)c1ccc2c(c1)C(c1ccncc1)CO2,0.0
