smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.0,1,0.0,7.0,7.0,2016,2016,1,1,O=C1NN=C2CN(C(=O)CCc3ccccc3)Cc3[nH]c4cccc1c4c32,0.0
CC(C)(C)OC(=O)[C@@H]1CCCN1C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,8.15,1,0.0,8.15,8.15,2012,2012,1,1,O=C(CCC(=O)N1CCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,0.0
CC(C)(C)OC(=O)[C@@H]1CCCN1CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.92,1,0.0,7.92,7.92,2012,2012,1,1,O=C(CN1CCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,0.0
CC(C)(C)[C@@H]1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,7.82,1,0.0,7.82,7.82,2018,2018,1,1,C1=C(c2nc3ccccc3[nH]2)SC2CNCCC12,0.0
CC(C)(C)[C@H]1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,7.04,1,0.0,7.04,7.04,2018,2018,1,1,C1=C(c2nc3ccccc3[nH]2)SC2CNCCC12,0.0
CC(C)(C)c1ccc(Cn2cc(/C=C3\SC(=O)NC3=O)c3ccccc32)cc1,6.09,1,0.0,6.09,6.09,2017,2017,1,1,O=C1NC(=O)C(=Cc2cn(Cc3ccccc3)c3ccccc23)S1,0.0
CC(C)(C)c1ccc(S(=O)(=O)N2CCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,7.89,1,0.0,7.89,7.89,2014,2014,1,1,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(S(=O)(=O)c3ccccc3)CC1)N2,0.0
CC(C)(CC(=O)N1CCC(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc2ccccc2c(=O)[nH]1,6.0,1,0.0,6.0,6.0,2020,2020,1,1,O=C(c1ccccc1)C1CCN(C(=O)CCCc2cc3ccccc3c(=O)[nH]2)CC1,0.0
CC(C)(CC(=O)N1CCC(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1nc2ccccc2c(=O)[nH]1,4.77,1,0.0,4.77,4.77,2020,2020,1,1,O=C(c1ccccc1)C1CCN(C(=O)CCCc2nc3ccccc3c(=O)[nH]2)CC1,0.0
CC(C)(CC(=O)N1CCC(C(=O)c2cccc(C(=O)O)c2)CC1)Cc1cc2ccccc2c(=O)[nH]1,5.04,1,0.0,5.04,5.04,2020,2020,1,1,O=C(c1ccccc1)C1CCN(C(=O)CCCc2cc3ccccc3c(=O)[nH]2)CC1,0.0
CC(C)(CC(=O)N1CCC(C(=O)c2cccc(C(=O)O)c2)CC1)Cc1nc2ccccc2c(=O)[nH]1,4.54,1,0.0,4.54,4.54,2020,2020,1,1,O=C(c1ccccc1)C1CCN(C(=O)CCCc2nc3ccccc3c(=O)[nH]2)CC1,0.0
CC(C)(N)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,7.92,1,0.0,7.92,7.92,2016,2016,1,1,O=C1NN=C2CNCc3[nH]c4cccc1c4c32,0.0
CC(C)(N)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.365,2,0.31819805153394587,8.14,8.59,2016,2016,1,1,O=C1NN=C2CNCc3[nH]c4cccc1c4c32,0.4499999999999993
CC(C)(NC(=O)OCc1ccccc1)C(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,7.64,1,0.0,7.64,7.64,2016,2016,1,1,O=C(NCC(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13)OCc1ccccc1,0.0
CC(C)(O)c1ccc(-c2cn3c(CO)ccc3c(=O)[nH]2)cc1,5.38,1,0.0,5.38,5.38,2021,2021,1,1,O=c1[nH]c(-c2ccccc2)cn2cccc12,0.0
CC(C)(O)c1ccc(-c2cn3c(F)c(F)cc3c(=O)[nH]2)cc1,5.89,1,0.0,5.89,5.89,2021,2021,1,1,O=c1[nH]c(-c2ccccc2)cn2cccc12,0.0
CC(C)(O)c1ccc(-c2cn3c(F)ccc3c(=O)[nH]2)cc1,5.7,1,0.0,5.7,5.7,2021,2021,1,1,O=c1[nH]c(-c2ccccc2)cn2cccc12,0.0
CC(C)(O)c1ccc(-c2cn3cc(Cl)cc3c(=O)[nH]2)cc1,6.2,1,0.0,6.2,6.2,2021,2021,1,1,O=c1[nH]c(-c2ccccc2)cn2cccc12,0.0
CC(C)(O)c1ccc(-c2cn3cc(F)cc3c(=O)[nH]2)cc1,6.35,1,0.0,6.35,6.35,2021,2021,1,1,O=c1[nH]c(-c2ccccc2)cn2cccc12,0.0
CC(C)(O)c1ccc(-c2cn3cccc3c(=O)[nH]2)cc1,6.04,1,0.0,6.04,6.04,2021,2021,1,1,O=c1[nH]c(-c2ccccc2)cn2cccc12,0.0
