smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C(=O)C4CCN(C)CC4)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.39,1,0.0,6.39,6.39,2024,2024,1,1,O=C(C1CCNCC1)N1CC(Nc2cc(-c3ccc4ccn(C(c5ccccn5)c5ccccn5)c4c3)c[nH]c2=O)C1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C(=O)CN4CCN(C)CC4)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.5,1,0.0,6.5,6.5,2024,2024,1,1,O=C(CN1CCNCC1)N1CC(Nc2cc(-c3ccc4ccn(C(c5ccccn5)c5ccccn5)c4c3)c[nH]c2=O)C1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C(=O)CN4CCOCC4)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.31,1,0.0,6.31,6.31,2024,2024,1,1,O=C(CN1CCOCC1)N1CC(Nc2cc(-c3ccc4ccn(C(c5ccccn5)c5ccccn5)c4c3)c[nH]c2=O)C1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C(=O)N4CCN(C)CC4)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.72,1,0.0,6.72,6.72,2024,2024,1,1,O=C(N1CCNCC1)N1CC(Nc2cc(-c3ccc4ccn(C(c5ccccn5)c5ccccn5)c4c3)c[nH]c2=O)C1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C(=O)OC(C)(C)C)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.22,1,0.0,6.22,6.22,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(C(c4ccccn4)c4ccccn4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C(=O)OC(C)(C)C)C3)c(=O)n(C)c2)cc2c1ccn2C(C)c1ccccc1,6.03,1,0.0,6.03,6.03,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(Cc4ccccc4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C(C)=O)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.93,1,0.0,6.93,6.93,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(C(c4ccccn4)c4ccccn4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(C)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.28,1,0.0,6.28,6.28,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(C(c4ccccn4)c4ccccn4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(S(=O)(=O)CC)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.53,1,0.0,6.53,6.53,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(C(c4ccccn4)c4ccccn4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CN(S(C)(=O)=O)C3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.1,1,0.0,6.1,6.1,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(C(c4ccccn4)c4ccccn4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CNC3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,6.86,1,0.0,6.86,6.86,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(C(c4ccccn4)c4ccccn4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NC3CNC3)c(=O)n(C)c2)cc2c1ccn2C(C)c1ccccc1,6.07,1,0.0,6.07,6.07,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(Cc4ccccc4)c3c2)cc1NC1CNC1,0.0
CCS(=O)(=O)Nc1cc(-c2cc(NCc3ccc(N(C)C)cc3)c(=O)n(C)c2)cc2c1ccn2C(C)(c1ccccn1)c1ccccn1,5.05,1,0.0,5.05,5.05,2024,2024,1,1,O=c1[nH]cc(-c2ccc3ccn(C(c4ccccn4)c4ccccn4)c3c2)cc1NCc1ccccc1,0.0
CC[C@@H]1C(=O)N(C)c2ccc(Nc3ncc(F)c(-c4c(C5CC5)nn(C)c4C)n3)cc2N1C(C)C,7.2,1,0.0,7.2,7.2,2025,2025,1,1,O=C1CNc2cc(Nc3nccc(-c4c[nH]nc4C4CC4)n3)ccc2N1,0.0
CC[C@@H]1C(=O)N(C)c2ccc(Nc3ncc(F)c(-c4c(C5CCC5)nn(C)c4C)n3)cc2N1C(C)C,7.28,1,0.0,7.28,7.28,2025,2025,1,1,O=C1CNc2cc(Nc3nccc(-c4c[nH]nc4C4CCC4)n3)ccc2N1,0.0
CC[C@@H]1C(=O)N(C)c2ccc(Nc3ncc(F)c(-c4c(C5CCCC5)nn(C)c4C)n3)cc2N1C(C)C,7.39,1,0.0,7.39,7.39,2025,2025,1,1,O=C1CNc2cc(Nc3nccc(-c4c[nH]nc4C4CCCC4)n3)ccc2N1,0.0
CC[C@@H]1C(=O)N(C)c2ccc(Nc3nccc(-c4c(C5CC5)nn(C)c4C)n3)cc2N1C(C)C,7.27,1,0.0,7.27,7.27,2025,2025,1,1,O=C1CNc2cc(Nc3nccc(-c4c[nH]nc4C4CC4)n3)ccc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)C(=O)N(C(C)C)C4)nc2N1C1CCCC1,6.95,1,0.0,6.95,6.95,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CNC4=O)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)C(=O)N(C3CCCC3)C4)nc2N1C1CCCC1,6.66,1,0.0,6.66,6.66,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CN(C3CCCC3)C4=O)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)C(=O)N(C3CCN(C)CC3)C4)nc2N1C1CCCC1,7.12,1,0.0,7.12,7.12,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)CN(C3CCNCC3)C4=O)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN(CC)CC)nc2N1C1CCCC1,6.26,1,0.0,6.26,6.26,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)NCC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCC(C)CC3)nc2N1C1CCCC1,5.81,1,0.0,5.81,5.81,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCCCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCC(O)CC3)nc2N1C1CCCC1,6.38,1,0.0,6.38,6.38,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCCCC3)CC4)ncc2N1,0.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3cc4c(cc3OC)CCN4C(=O)CN3CCCC(C)C3)nc2N1C1CCCC1,5.76,1,0.0,5.76,5.76,2024,2024,1,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc4c(c3)N(C(=O)CN3CCCCC3)CC4)ncc2N1,0.0
